$4ke5_52_6	$selected UNL:A:1
$4ke5_53_3	$selected UNL:A:1
$4ke5_53_7	$selected UNL:A:1
$4ke5_54_3	$selected UNL:A:1
$4ke5_54_5	$selected UNL:A:1
$4ke5_56_8	$selected UNL:A:1
$4ke5_57_2	$selected UNL:A:1
$4ke5_58_3	$selected UNL:A:1
$4ke5_59_1	$selected UNL:A:1
$4ke5_59_4	$selected UNL:A:1
$4ke5_60_3	$selected UNL:A:1
$4ke5_60_4	$selected UNL:A:1
$4ke5_61_1	$selected UNL:A:1
$4ke5_61_3	$selected UNL:A:1
$4ke5_61_5	$selected UNL:A:1
$4ke5_63_3	$selected UNL:A:1
$4ke5_65_1	$selected UNL:A:1
$4ke5_65_4	$selected UNL:A:1
$4ke5_65_5	$selected UNL:A:1
$4ke5_66_3	$selected UNL:A:1
$4ke5_66_5	$selected UNL:A:1
$4ke5_68_1	$selected UNL:A:1
$4ke5_68_5	$selected UNL:A:1
$4ke5_69_2	$selected UNL:A:1
$4ke5_71_5	$selected UNL:A:1
$4ke5_72_2	$selected UNL:A:1
$4ke5_74_1	$selected UNL:A:1
$4ke5_74_2	$selected UNL:A:1
$4ke5_74_3	$selected UNL:A:1
$4ke5_74_6	$selected UNL:A:1
$4ke5_74_7	$selected UNL:A:1
$4ke5_76_4	$selected UNL:A:1
$4ke5_76_9	$selected UNL:A:1
$4ke5_77_5	$selected UNL:A:1
$4ke5_79_3	$selected UNL:A:1
$4ke5_80_4	$selected UNL:A:1
$4ke5_81_3	$selected UNL:A:1
$4ke5_81_8	$selected UNL:A:1
$4ke5_82_1	$selected UNL:A:1
$4ke5_82_6	$selected UNL:A:1
$4ke5_84_7	$selected UNL:A:1
$4ke5_85_3	$selected UNL:A:1
$4ke5_85_8	$selected UNL:A:1
$4ke5_85_9	$selected UNL:A:1
$4ke5_86_3	$selected UNL:A:1
$4ke5_88_3	$selected UNL:A:1
$4ke5_88_4	$selected UNL:A:1
$4ke5_89_2	$selected UNL:A:1
$4ke5_89_3	$selected UNL:A:1
$4ke5_90_1	$selected UNL:A:1
$4ke5_90_7	$selected UNL:A:1
$4ke5_94_6	$selected UNL:A:1
$4ke5_94_9	$selected UNL:A:1
$4ke5_98_2	$selected UNL:A:1
$4ke5_98_7	$selected UNL:A:1
$4ke5_99_2	$selected UNL:A:1
$4ke5_101_3	$selected UNL:A:1
$4ke5_101_4	$selected UNL:A:1
$4ke5_103_1	$selected UNL:A:1
$4ke5_103_3	$selected UNL:A:1
$4ke5_105_8	$selected UNL:A:1
$4ke5_106_1	$selected UNL:A:1
$4ke5_107_3	$selected UNL:A:1
$4ke5_110_1	$selected UNL:A:1
$4ke5_112_2	$selected UNL:A:1
$4ke5_113_7	$selected UNL:A:1
$4ke5_114_2	$selected UNL:A:1
$4ke5_116_1	$selected UNL:A:1
$4ke5_116_3	$selected UNL:A:1
$4ke5_117_2	$selected UNL:A:1
$4ke5_118_3	$selected UNL:A:1
$4ke5_119_3	$selected UNL:A:1
$4ke5_119_8	$selected UNL:A:1
$4ke5_121_3	$selected UNL:A:1
$4ke5_121_4	$selected UNL:A:1
$4ke5_121_7	$selected UNL:A:1
$4ke5_121_8	$selected UNL:A:1
$4ke5_121_9	$selected UNL:A:1
$4ke5_124_1	$selected UNL:A:1
$4ke5_124_4	$selected UNL:A:1
$4ke5_126_1	$selected UNL:A:1
$4ke5_126_6	$selected UNL:A:1
$4ke5_126_8	$selected UNL:A:1
