Molecule,Smiles,IC50,affinity(kcal/mol),rmsd l.b.,rmsd u.b.,rmsd_from_initial
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-7.3,1.874,4.883,1.415224936
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-7.3,2.344,3.139,1.287325005
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-7.0,2.069,4.944,1.408365687
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-6.9,3.92,5.885,0.941236881
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-6.8,4.21,7.07,1.226139999
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-6.7,4.802,6.979,0.823255733
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-6.6,3.788,5.788,0.69726548
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-6.5,3.068,5.324,0.943604068
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-7.7,0.0,0.0,1.141664132
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-7.3,1.891,4.888,1.416271552
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-7.3,2.357,3.224,1.287619371
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-7.2,4.215,7.18,1.172433005
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-6.9,2.477,4.976,1.309794337
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-6.8,3.77,5.833,0.907842099
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-6.7,2.338,3.966,1.378368789
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-6.7,3.844,5.742,0.813603241
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-6.6,2.159,3.824,1.415011019
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-7.5,0.0,0.0,1.005530166
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-7.3,1.856,4.816,1.313316422
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-7.3,4.162,7.137,1.014076435
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-7.3,2.294,3.1,1.174292473
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-7.1,2.03,4.874,1.26938134
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-6.7,3.701,5.711,1.049929426
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-6.7,2.539,4.938,0.89627803
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-6.6,2.33,3.839,1.540202456
CHEMBL180948,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,190,-6.5,2.386,3.587,0.909953399
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-7.6,0.0,0.0,0.952674599
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-7.2,2.489,3.347,1.129009965
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-7.0,1.836,4.818,1.364762694
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-7.0,2.954,5.798,1.441809266
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-6.8,3.658,5.652,1.053081022
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-6.8,2.25,4.89,1.255696062
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-6.7,4.011,5.827,1.145881328
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-6.7,4.557,6.845,1.062163628
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-6.6,2.488,3.156,1.464127065
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-7.5,0.0,0.0,1.104142792
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-7.3,2.471,3.374,1.135595888
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-7.2,2.301,2.986,1.293773025
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-7.1,1.909,4.854,1.371434839
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-6.8,3.715,5.699,1.052293539
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-6.8,2.343,4.94,1.247190376
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-6.5,4.291,5.262,1.229117382
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-6.1,2.529,3.905,1.414806311
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-5.9,2.203,2.714,1.305258588
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-7.5,0.0,0.0,0.940098747
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-7.2,2.167,2.855,1.088900178
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-7.2,2.508,3.425,1.127353181
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-7.1,1.463,1.84,1.078882932
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-7.1,1.849,4.817,1.368216618
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-6.9,2.497,5.427,1.37282969
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-6.8,4.011,5.896,1.115194771
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-6.8,2.441,4.808,1.238126461
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-6.7,4.559,6.889,1.187425087
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-7.6,0.0,0.0,1.096829923
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-7.3,2.507,3.284,1.134923874
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-7.2,4.207,7.107,1.259871365
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-7.1,1.929,2.518,1.06090527
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-7.0,1.848,4.765,1.35736882
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-6.9,2.072,4.873,1.320836294
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-6.7,2.466,3.981,1.399007365
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-6.7,4.001,5.8,1.144303863
CHEMBL181634,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,400,-6.6,4.152,6.966,1.091407521
CHEMBL180099,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1cccc(C(F)(F)F)c1,600,-7.4,0.0,0.0,2.013982784
CHEMBL180099,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1cccc(C(F)(F)F)c1,600,-7.4,1.662,2.176,1.443061803
CHEMBL180099,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1cccc(C(F)(F)F)c1,600,-7.3,1.118,1.436,2.053487631
CHEMBL180099,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1cccc(C(F)(F)F)c1,600,-7.1,4.125,6.567,2.187581864
CHEMBL180099,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1cccc(C(F)(F)F)c1,600,-7.1,1.956,4.949,1.472567782
CHEMBL180099,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1cccc(C(F)(F)F)c1,600,-7.1,3.969,6.91,1.203441308
CHEMBL180099,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1cccc(C(F)(F)F)c1,600,-7.0,1.75,4.806,1.435265344
CHEMBL180099,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1cccc(C(F)(F)F)c1,600,-6.9,3.954,5.781,1.547517236
CHEMBL180099,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1cccc(C(F)(F)F)c1,600,-6.7,2.518,5.081,1.003233103
CHEMBL180099,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1cccc(C(F)(F)F)c1,600,-7.4,0.0,0.0,2.017234512
CHEMBL180099,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1cccc(C(F)(F)F)c1,600,-7.4,1.64,2.2,1.429309568
